split,score_name,top_k,rankic,annualized_return,alpha,sharpe_ratio,information_ratio,max_drawdown,turnover,excess_win_rate,signal_conversion_comment
test,pure_promethee_score,30,0.0717572494237452,-0.2291447611130178,-0.2637834504322807,-2.2365012884485127,-3.641748835540746,-0.1761949997197506,0.3333333333333333,0.0,holdout diagnostics only; not used for parameter choice
valid,pure_promethee_score,30,0.1543553468241593,-0.0924188623737438,-0.2443783922503578,-0.2869250228072995,-0.4935794740966884,-0.2115367412281129,0.0833333333333333,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_promethee_score,30,0.0717572494237452,-0.2211443898702096,-0.2535804312767422,-2.340062853709301,-3.153600496566746,-0.1703587510322889,0.2466666666666666,0.0,holdout diagnostics only; not used for parameter choice
valid,pure_promethee_score,50,0.1543553468241593,-0.0544423948626779,-0.2052103764952299,-0.1687805713050335,-0.4134225249945292,-0.2063725026388099,0.14,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_promethee_score,50,0.0717572494237452,-0.1948840313744215,-0.2233040523663155,-1.7872558254878257,-3.457139416042469,-0.133059420383474,0.244,0.0,holdout diagnostics only; not used for parameter choice
valid,pure_promethee_score,20,0.1543553468241593,-0.1468987836829317,-0.3121361921008825,-0.5019094904661469,-0.7510337732978517,-0.2195838363685709,0.2249999999999999,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_promethee_score,20,0.0717572494237452,-0.2275069706533304,-0.2593509494052999,-2.842645745048002,-2.1502275504148427,-0.1693836870678362,0.2799999999999999,0.0,holdout diagnostics only; not used for parameter choice
valid,pure_promethee_score,20,0.1543553468241593,-0.0892457280497696,-0.2560407231311843,-0.2960599021090179,-0.5859929379426039,-0.2116293569875177,0.0875,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_promethee_score,20,0.0717572494237452,-0.2180548492432737,-0.2476552015689614,-2.8543830653610804,-1.9722255623935605,-0.170213350468532,0.19,0.0,holdout diagnostics only; not used for parameter choice
valid,pure_promethee_score,30,0.1543553468241593,-0.0932211377069581,-0.2484618992293201,-0.3096068641590113,-0.5645673372548214,-0.2082661912198781,0.1416666666666666,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_promethee_score,30,0.0717572494237452,-0.2225842159835528,-0.2550194919131325,-2.477310579087898,-3.070908770426433,-0.1640349380487181,0.24,0.0,holdout diagnostics only; not used for parameter choice
valid,pure_promethee_score,30,0.1543553468241593,-0.0836076454291153,-0.2361364939394787,-0.2518599057263996,-0.4524765411332374,-0.2129345716486723,0.0916666666666666,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_promethee_score,30,0.0717572494237452,-0.2378445030032312,-0.2730263008301675,-2.8124202357668446,-2.849532190736765,-0.1838787338006486,0.1533333333333333,0.0,holdout diagnostics only; not used for parameter choice
valid,pure_promethee_score,50,0.1543553468241593,-0.0636204397340043,-0.2193962499475026,-0.190371923328826,-0.4126532067501308,-0.2153621577782909,0.1149999999999999,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_promethee_score,50,0.0717572494237452,-0.2077561781742678,-0.2395925349372454,-1.676138135281117,-7.538271497656726,-0.1277915666100129,0.196,0.0,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,20,0.1543553468241593,0.0074569598843308,-0.1416256408993534,0.0227861382005396,-0.2777611475133315,-0.2257494827328522,0.8625000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,20,0.0717572494237452,0.0100706927352649,-0.0041141314883284,0.0484702602022995,0.037437445389435,-0.0178739897472355,0.4800000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,20,0.1543553468241593,0.055300030235216,-0.1204629131815538,0.1707112869516106,-0.2094625598007862,-0.2002988029875797,0.8000000000000003,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,20,0.0717572494237452,-0.0208978484976063,-0.0336439538492774,-0.1020951161472429,-0.1221939072607812,-0.0254183382794422,0.4000000000000001,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,30,0.1543553468241593,0.0582879342024191,-0.0831089897339973,0.1931546294861417,-0.2085626040843884,-0.1867428056445107,0.8083333333333341,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,30,0.0717572494237452,0.0094561063092271,-0.0047340902959308,0.0469565512300793,0.0285026643280268,-0.0186163400014787,0.4466666666666669,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,30,0.1543553468241593,0.0386007320692649,-0.0874412615466905,0.1271378554214369,-0.2333418556858217,-0.1872690093596803,0.7166666666666673,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,30,0.0717572494237452,-0.0137173820038879,-0.0276839619947036,-0.0662379106334028,-0.0927106750592621,-0.037089858719134,0.4066666666666669,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,50,0.1543553468241593,0.0489613851168997,-0.0542939755965328,0.1905512229900983,-0.2581268935278043,-0.1575537340018155,0.7250000000000003,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,50,0.0717572494237452,-0.0399712268683901,-0.0546131383628605,-0.2130017416515124,-0.3124196618875812,-0.0263607172117098,0.4080000000000002,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,20,0.1543553468241593,-0.0617959829612463,-0.1376121206576511,-0.1917448506969289,-0.3481463242852939,-0.1805750674955268,0.6625000000000002,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,20,0.0717572494237452,-0.0005670422861776,-0.0145180133275371,-0.0029380404224332,-0.0392966194709018,-0.0203613436644507,0.4800000000000001,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,20,0.1543553468241593,-0.0569009678482291,-0.1311101114820399,-0.1688905759346451,-0.3204184866017622,-0.1729444084797265,0.6125000000000003,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,20,0.0717572494237452,-0.0021199791991148,-0.0146643008195209,-0.0108993340521861,-0.0405560708662319,-0.010682043798716,0.4200000000000001,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,30,0.1543553468241593,-0.0142784637969147,-0.1288118310295218,-0.0438537590373036,-0.2917746716203789,-0.2174206463796449,0.6166666666666671,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,30,0.0717572494237452,-0.0013643695444842,-0.0153152401336199,-0.0063640812112676,-0.0188001459532869,-0.0288442450237039,0.4466666666666669,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,30,0.1543553468241593,-0.0343132274980972,-0.1482297768537063,-0.105406808258113,-0.3271542410231934,-0.2198862154975269,0.5916666666666671,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,30,0.0717572494237452,-0.0111946353923736,-0.0248020455748545,-0.0520493179636486,-0.0658077209655305,-0.034800456265122,0.3733333333333335,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,50,0.1543553468241593,-0.0906886886346292,-0.1993371585899933,-0.3477408127952145,-0.5670374344176956,-0.1966946691963325,0.5800000000000003,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,50,0.0717572494237452,-0.0428372895170298,-0.0570774314608111,-0.2241838118731228,-0.3011512937770307,-0.0303329639709437,0.3760000000000001,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,20,0.1543553468241593,-0.0693744144512784,-0.1979313242385839,-0.2504820781213074,-0.5214222095592761,-0.1837948759172721,0.7500000000000003,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,20,0.0717572494237452,0.0048712799915695,-0.0078046726343901,0.0235303070871406,0.0047663671101263,-0.0184639672931354,0.4200000000000001,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,20,0.1543553468241593,-0.0805399451452327,-0.2003606390140803,-0.2892673491900405,-0.5222687825386348,-0.1785293193193985,0.6375000000000003,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,20,0.0717572494237452,-0.0095306540789801,-0.0216951378956974,-0.0463731580091319,-0.0627665735391209,-0.0239789455377207,0.37,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,30,0.1543553468241593,-0.08950247521072,-0.2221545574435587,-0.2945548350003814,-0.5001163300936943,-0.1974845998642014,0.6500000000000005,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,30,0.0717572494237452,0.0018777792496293,-0.0117386578372372,0.0090020468129745,-0.0083867043940931,-0.0234221338503684,0.3933333333333335,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,30,0.1543553468241593,-0.087257071416824,-0.2043655958633483,-0.2840104535584459,-0.4627083497504384,-0.185707749805096,0.5916666666666671,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,30,0.0717572494237452,0.0309383427609915,0.0164411945792239,0.1558657757147794,0.1428310256167958,-0.0185426579961266,0.3333333333333334,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_70_30,50,0.1543553468241593,-0.0627090538892299,-0.187755048574474,-0.2013670272034569,-0.4177741978402928,-0.1887126975450186,0.5750000000000003,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_70_30,50,0.0717572494237452,-0.0383825371875412,-0.0525891276434038,-0.1986338388171502,-0.2701797423717665,-0.0168806464176589,0.324,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,20,0.1543553468241593,0.2936011112731491,0.3099196242037222,1.4340262383561102,0.1452595184954404,-0.0614397745619359,0.9875000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,20,0.0717572494237452,-0.0369959809672891,-0.0495224937908257,-0.1673248136562922,-0.1665205121361284,-0.0576783517686696,0.5200000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,20,0.1543553468241593,0.2944220361177547,0.310164304119471,1.441630707941648,0.1464900954057895,-0.0608441601947974,0.9625000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,20,0.0717572494237452,-0.0153454348703224,-0.0265546546961124,-0.0680761257126624,-0.0622100510309975,-0.0571282709411991,0.4300000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,30,0.1543553468241593,0.3214138049784922,0.2885125387046683,1.4352907144062743,0.1990727969927571,-0.0430627671593627,0.9583333333333346,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,30,0.0717572494237452,0.0127791085901853,0.0004471047409924,0.0566582529855648,0.0532260537568774,-0.0327836910015231,0.5133333333333335,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,30,0.1543553468241593,0.306833818071913,0.279898545750349,1.402844084490044,0.1779565478865129,-0.0451343139815034,0.941666666666668,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,30,0.0717572494237452,0.0177639105089668,0.005329599521789,0.0789804465423165,0.0744447637243355,-0.0297822030159429,0.4333333333333335,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,50,0.1543553468241593,0.2807687015279396,0.2429766234987454,1.3515674182282122,0.1479432661960467,-0.0433820372951516,0.9350000000000008,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,50,0.0717572494237452,-0.00528847548597,-0.0195080933725892,-0.0284911776946985,-0.0837547761080021,-0.0286858674000975,0.4720000000000002,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,20,0.1543553468241593,0.265272581686198,0.3030757893603187,1.036856960766121,0.1071200969203416,-0.09195310100022,0.9500000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,20,0.0717572494237452,-0.008309326625016,-0.020599050304771,-0.0410341501258017,-0.0610434742039856,-0.0591117968474357,0.5500000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,20,0.1543553468241593,0.2549937009739003,0.3000453669717473,0.9733804267698766,0.0947362723471226,-0.0993299349655557,0.9250000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,20,0.0717572494237452,0.0234602857334631,0.0101454264995853,0.1083823733082331,0.0974999522794619,-0.0448204574362982,0.4600000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,30,0.1543553468241593,0.1874825310853487,0.1941347880222668,0.8558445330158894,0.0036659665204393,-0.078302135482961,0.916666666666668,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,30,0.0717572494237452,0.0239140644685522,0.0108359145073398,0.1097200057903206,0.1009602864655692,-0.0340705042765657,0.506666666666667,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,30,0.1543553468241593,0.1433034477400665,0.1661864038480346,0.6641182058720666,-0.0607925621629305,-0.0928900202419407,0.875000000000001,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,30,0.0717572494237452,-0.0065027827017067,-0.0199356574543088,-0.0308457779082526,-0.0468383374398553,-0.0321113164273967,0.4000000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,50,0.1543553468241593,0.097654077962179,0.0548853899980791,0.6401897129646675,-0.2082863378575209,-0.0555538728598193,0.8100000000000005,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,50,0.0717572494237452,-0.0479272550179146,-0.0618358837970379,-0.2361302540228071,-0.2781638706684707,-0.0402027637321258,0.4120000000000002,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,20,0.1543553468241593,0.1867985730080983,0.175809999806224,1.0367588522812332,-0.0082127180160701,-0.013277142941914,0.8875000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,20,0.0717572494237452,0.0122939796296956,-0.0007173185834965,0.0608922276907977,0.0372095257029984,-0.0406506678204963,0.4900000000000001,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,20,0.1543553468241593,0.1780313534387567,0.1700492095192986,0.9793148054737706,-0.0222097457003556,-0.0126408252448054,0.8500000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,20,0.0717572494237452,0.0124099642649482,-0.0001279677979014,0.0597458576634806,0.0397708193479421,-0.0542797115205746,0.3900000000000001,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,30,0.1543553468241593,0.0766838977559021,0.0674508128837386,0.4194787627918242,-0.2005761370397062,-0.0486603534699414,0.8333333333333343,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,30,0.0717572494237452,0.0033419669749392,-0.0099565994457641,0.0164225341762875,-0.0051088884284758,-0.0411557722063925,0.4333333333333335,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,30,0.1543553468241593,0.0826024168092025,0.0734308516228008,0.4397856580196672,-0.1862260886512495,-0.0486603534699414,0.8083333333333342,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,30,0.0717572494237452,0.0140624390994545,0.0005610832123872,0.0677265870388184,0.0498588775619353,-0.0464836262710058,0.3800000000000001,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_50_50,50,0.1543553468241593,0.0779413003469027,0.0362949760942835,0.4319661321929581,-0.2255368724673946,-0.0676617498007863,0.8050000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_50_50,50,0.0717572494237452,-0.0102684282047885,-0.0236604739271806,-0.0515257441632606,-0.0822748343998988,-0.0315838431633231,0.3880000000000001,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,20,0.1543553468241593,0.4793530334364368,0.3724946746741059,2.509482691796876,0.491603646431784,0.0,0.9875000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,20,0.0717572494237452,-0.0221883786757856,-0.0333540444409639,-0.1033742439817536,-0.1029127874001419,-0.0434271311899675,0.5800000000000002,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,20,0.1543553468241593,0.4793530334364368,0.3724946746741059,2.509482691796876,0.491603646431784,0.0,0.9875000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,20,0.0717572494237452,-0.0101668405488876,-0.0209543602325147,-0.0473873617474759,-0.0504599824225191,-0.0361276227194617,0.5100000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,30,0.1543553468241593,0.4154859063565155,0.354450389631327,2.3040295524916,0.3574566237450755,0.0,0.9750000000000012,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,30,0.0717572494237452,-0.0034400256746124,-0.0150162990918135,-0.0154680047527672,-0.0168482635304784,-0.0418328214501924,0.5666666666666669,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,30,0.1543553468241593,0.4129140666356155,0.3537034758585347,2.273964933713064,0.3514560582309596,-0.0011295627275325,0.966666666666668,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,30,0.0717572494237452,-0.0174643855672361,-0.0295819661560945,-0.0798474633035338,-0.0826010973148869,-0.0473219668233071,0.4866666666666669,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,50,0.1543553468241593,0.3523644785610851,0.3013617887912048,2.550423096920231,0.2814302959748015,0.0,0.9700000000000006,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,50,0.0717572494237452,-0.0055700400317038,-0.017849754355716,-0.0304945376948362,-0.0718853618808534,-0.0471142218436195,0.5240000000000002,0.4,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,20,0.1543553468241593,0.397924578285733,0.3479118680681102,2.8779621079140467,0.3437448875965628,0.0,0.9500000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,20,0.0717572494237452,0.0205459407780257,0.0072912593545036,0.1026471965963611,0.0815779835113492,-0.0380903580248166,0.6100000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,20,0.1543553468241593,0.3842097169381251,0.3437663810359412,2.6611573763200216,0.311251600836084,0.0,0.9500000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,20,0.0717572494237452,0.0292796173204166,0.0162337604260508,0.1395324809288058,0.1176607081891322,-0.0632193966572149,0.5300000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,30,0.1543553468241593,0.3125743564182484,0.2613144882694052,2.1238943930448486,0.2168609688682747,0.0,0.9500000000000012,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,30,0.0717572494237452,0.0118050257750101,-0.0012536229495247,0.0581215381927694,0.0379398283151923,-0.046550545133826,0.5133333333333335,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,30,0.1543553468241593,0.3075796162477771,0.2581683581994571,2.117185338003137,0.2075749332174035,0.0,0.9333333333333346,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,30,0.0717572494237452,0.0041718125122374,-0.0081996310687976,0.0210881123448128,-0.0045585220330039,-0.0463216253884695,0.4666666666666669,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,50,0.1543553468241593,0.2166614378270852,0.1752777087038831,2.031837002485478,0.036448588579281,0.0,0.9450000000000008,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,50,0.0717572494237452,-0.0156989178229176,-0.0287376484153133,-0.076332704203064,-0.0981354487667625,-0.0443640909518772,0.4960000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,20,0.1543553468241593,0.1339064520556598,0.172707180557993,1.2968874978704283,-0.1100563980989847,-0.0364048666913013,0.9750000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,20,0.0717572494237452,0.0317174648427196,0.0171543211892333,0.1561775448306396,0.1529578080815028,-0.0300319314930872,0.5800000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,20,0.1543553468241593,0.1339064520556598,0.172707180557993,1.2968874978704283,-0.1100563980989847,-0.0364048666913013,0.9750000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,20,0.0717572494237452,0.0153101661963448,0.0030116932700433,0.0750180019387681,0.0529190577151883,-0.0508708846276096,0.4800000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,30,0.1543553468241593,0.2643828397577654,0.2090100428748519,1.9404046562793469,0.138465300573853,-0.0039505464061874,0.9750000000000012,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,30,0.0717572494237452,0.0286208114724351,0.0142819929584135,0.1473956283567284,0.1344324990767532,-0.0322164495706214,0.5000000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,30,0.1543553468241593,0.2643828397577654,0.2090100428748519,1.9404046562793469,0.138465300573853,-0.0039505464061874,0.966666666666668,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,30,0.0717572494237452,0.0055257565017963,-0.0082515809992672,0.0260603555579785,0.0145744832122726,-0.0377963581677713,0.4066666666666668,0.6,holdout diagnostics only; not used for parameter choice
valid,hybrid_score_30_70,50,0.1543553468241593,0.2293398418199803,0.176866785650731,1.5901018193178322,0.0686985170384671,-0.0154706496435809,0.9750000000000008,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,hybrid_score_30_70,50,0.0717572494237452,0.0227254021410896,0.0095459565371808,0.1134173520838657,0.0928231579424077,-0.0316862751619372,0.4200000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1543468633381849,0.9421028955951232,0.5751265946441126,4.47105004628782,2.2196699896335867,0.0,0.9625000000000004,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0717463571520783,-0.01377193577296,-0.0265202804554084,-0.0691754847104967,-0.0974971907504854,0.0,0.6800000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1543468633381849,0.9421028955951232,0.5751265946441126,4.47105004628782,2.2196699896335867,0.0,0.9625000000000004,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0717463571520783,-0.0203333760304827,-0.0334911099604259,-0.102576247305822,-0.1390634390974456,0.0,0.6200000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1543468633381849,0.8467543022229151,0.5513120525716033,5.92867690112137,2.383038102265787,0.0,0.966666666666668,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0717463571520783,0.0298407406767435,0.0155205240431757,0.1646569412512588,0.1536970303064228,0.0,0.646666666666667,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1543468633381849,0.8467543022229151,0.5513120525716033,5.92867690112137,2.383038102265787,0.0,0.966666666666668,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0717463571520783,0.0209694116284981,0.0069238403417244,0.1196331977958656,0.0931351136339297,0.0,0.6133333333333336,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1543468633381849,0.6688519156299133,0.4405182249406479,5.510302112776728,2.048257624456252,0.0,0.9650000000000007,1.0,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0717463571520783,0.0292580099062995,0.015203954263731,0.1595758918003364,0.1386586681913724,0.0,0.6240000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1543468633381849,0.4013948156839588,0.3079847243236848,4.845853570280767,0.4857152854192962,0.0,0.9375000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0717463571520783,0.0144193638141156,0.0024159300113356,0.0786639662233733,0.0416858076741778,0.0,0.6700000000000003,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1543468633381849,0.4034378272723269,0.3113564338011658,4.99705055745586,0.4857583715043213,0.0,0.8875000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0717463571520783,0.0265299376374938,0.0139578153808501,0.1397191389772015,0.1115888117352048,0.0,0.6300000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1543468633381849,0.4341717633305679,0.2965827230160472,4.584299387263467,0.8030663799597562,0.0,0.8916666666666677,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0717463571520783,0.0171665281981927,0.0041678500991472,0.0858914562589736,0.0682818601410862,0.0,0.6600000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1543468633381849,0.4348759978678556,0.2975181176623189,4.614543861113914,0.8022573615664554,0.0,0.8833333333333344,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0717463571520783,0.0314390691217818,0.0184204722292191,0.1558586391641329,0.140874660369333,0.0,0.6400000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1543468633381849,0.2712270969959571,0.1788253487338343,3.416623239964514,0.2259508453722918,0.0,0.8600000000000005,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0717463571520783,0.0172723041606339,0.0033828309853991,0.0963089185862862,0.0634119583623728,0.0,0.6040000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1543468633381849,0.3429886729569447,0.2557920056552739,4.81775484288953,0.3768450041525654,0.0,0.9500000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0717463571520783,0.1471908617416601,0.1270938779670801,0.8167635277451244,0.771689239504506,0.0,0.7100000000000002,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1543468633381849,0.3218162565551898,0.233190004149638,4.483216125301024,0.3394060893749551,0.0,0.9250000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0717463571520783,0.1047067329372446,0.0883518635905997,0.5717191718714754,0.5356342558107742,0.0,0.6300000000000002,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1543468633381849,0.3319840374567604,0.2296218838893922,3.6834355533601553,0.396534134881462,0.0,0.9250000000000012,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0717463571520783,0.1220735872653331,0.1033581273063505,0.808015070523557,0.955585995159716,0.0,0.6533333333333339,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1543468633381849,0.3274810675044706,0.2233006507490776,3.5061188107577514,0.3913391851655264,0.0,0.916666666666668,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0717463571520783,0.1147193651049245,0.0969003310321235,0.7691382878288265,0.8517981542913404,0.0,0.6000000000000004,0.8,holdout diagnostics only; not used for parameter choice
